url,street,city,state,zip,bds,ba,sqft,price
https://www.zillow.com/homedetails/422-E-Flora-St-Philadelphia-PA-19125/10258047_zpid/,422 E Flora St, Philadelphia,PA,19125,2,2,950,335000
https://www.zillow.com/homedetails/634-E-Flora-St-Philadelphia-PA-19125/251485567_zpid/,634 E Flora St, Philadelphia,PA,19125,3,2,1900,574900
https://www.zillow.com/homedetails/2122-E-Dauphin-St-Philadelphia-PA-19125/10325272_zpid/,2122 E Dauphin St, Philadelphia,PA,19125,3,3,1369,520000
https://www.zillow.com/homedetails/2037-Blair-St-Philadelphia-PA-19125/165607425_zpid/,2037 Blair St, Philadelphia,PA,19125,3,3,1900,575000
https://www.zillow.com/homedetails/1315-E-Oxford-St-Philadelphia-PA-19125/10256562_zpid/,1315 E Oxford St, Philadelphia,PA,19125,3,1,1009,245500
https://www.zillow.com/homedetails/2649-Salmon-St-Philadelphia-PA-19125/10324913_zpid/,2649 Salmon St, Philadelphia,PA,19125,3,3,1590,435000
https://www.zillow.com/homedetails/2564-Tulip-St-Philadelphia-PA-19125/10323388_zpid/,2564 Tulip St, Philadelphia,PA,19125,2,1,604,199900
https://www.zillow.com/homedetails/2671-Cedar-St-Philadelphia-PA-19125/10323937_zpid/,2671 Cedar St, Philadelphia,PA,19125,3,2,1020,225000
https://www.zillow.com/homedetails/2621-E-Letterly-St-Philadelphia-PA-19125/10326341_zpid/,2621 E Letterly St, Philadelphia,PA,19125,4,3,3000,575000
https://www.zillow.com/homedetails/2626-Braddock-St-Philadelphia-PA-19125/10322601_zpid/,2626 Braddock St, Philadelphia,PA,19125,2,2,1215,318000
https://www.zillow.com/homedetails/2504-E-Cumberland-St-Philadelphia-PA-19125/10326333_zpid/,2504 E Cumberland St, Philadelphia,PA,19125,4,1,1506,299900
https://www.zillow.com/homedetails/808-Gaul-St-Philadelphia-PA-19125/10258769_zpid/,808 Gaul St, Philadelphia,PA,19125,4,3,1302,405000
https://www.zillow.com/homedetails/231-E-Allen-St-Philadelphia-PA-19125/10257799_zpid/,231 E Allen St, Philadelphia,PA,19125,3,2,1625,425000
https://www.zillow.com/homedetails/2421-Memphis-St-Philadelphia-PA-19125/10323710_zpid/,2421 Memphis St, Philadelphia,PA,19125,2,2,1100,260000
https://www.zillow.com/homedetails/2620-Amber-St-Philadelphia-PA-19125/10322843_zpid/,2620 Amber St, Philadelphia,PA,19125,3,2,1600,379900
https://www.zillow.com/homedetails/2630-E-Cumberland-St-Philadelphia-PA-19125/124248530_zpid/,2630 E Cumberland St, Philadelphia,PA,19125,4,3,2235,489900
https://www.zillow.com/homedetails/3100-Schirra-Dr-Philadelphia-PA-19125/2070356910_zpid/,3100 Schirra Dr, Philadelphia,PA,19125,3,3,1493,509995
https://www.zillow.com/homedetails/2216-Cedar-St-Philadelphia-PA-19125/10323778_zpid/,2216 Cedar St, Philadelphia,PA,19125,4,1,1427,399900
https://www.zillow.com/homedetails/2001-Beach-St-255-Philadelphia-PA-19125/2070601949_zpid/,2001 Beach St #255, Philadelphia,PA,19125,4,4,2932,1209900
https://www.zillow.com/homedetails/2337-E-Huntingdon-St-Philadelphia-PA-19125/10327158_zpid/,2337 E Huntingdon St, Philadelphia,PA,19125,2,1,1000,250000
https://www.zillow.com/homedetails/2341-E-Gordon-St-Philadelphia-PA-19125/165610132_zpid/,2341 E Gordon St, Philadelphia,PA,19125,3,4,1778,550000
https://www.zillow.com/homedetails/1524-E-Wilt-St-Philadelphia-PA-19125/80948207_zpid/,1524 E Wilt St, Philadelphia,PA,19125,2,2,1512,395000
https://www.zillow.com/homedetails/2069-E-Fletcher-St-Philadelphia-PA-19125/10325200_zpid/,2069 E Fletcher St, Philadelphia,PA,19125,3,3,2314,589900
https://www.zillow.com/homedetails/2353-E-Boston-St-Philadelphia-PA-19125/10325880_zpid/,2353 E Boston St, Philadelphia,PA,19125,2,1,1100,270000
https://www.zillow.com/homedetails/2623-Braddock-St-Philadelphia-PA-19125/10322635_zpid/,2623 Braddock St, Philadelphia,PA,19125,1,2,728,245000
https://www.zillow.com/homedetails/2670-Webb-St-Philadelphia-PA-19125/10324593_zpid/,2670 Webb St, Philadelphia,PA,19125,2,1,702,174900
https://www.zillow.com/homedetails/2564-Kern-St-Philadelphia-PA-19125/10322968_zpid/,2564 Kern St, Philadelphia,PA,19125,3,1,1148,279900
https://www.zillow.com/homedetails/2576-Cedar-St-Philadelphia-PA-19125/71245583_zpid/,2576 Cedar St, Philadelphia,PA,19125,3,3,1916,329900
https://www.zillow.com/homedetails/1937-E-Letterly-St-Philadelphia-PA-19125/10326144_zpid/,1937 E Letterly St, Philadelphia,PA,19125,3,1,1056,187999
https://www.zillow.com/homedetails/520-Belgrade-St-Philadelphia-PA-19125/10258561_zpid/,520 Belgrade St, Philadelphia,PA,19125,3,2,1430,600000
https://www.zillow.com/homedetails/2130-E-Susquehanna-Ave-Philadelphia-PA-19125/118352286_zpid/,2130 E Susquehanna Ave, Philadelphia,PA,19125,4,3,3500,899000
https://www.zillow.com/homedetails/222-Richmond-St-Philadelphia-PA-19125/10257828_zpid/,222 Richmond St, Philadelphia,PA,19125,4,3,1874,686222
https://www.zillow.com/homedetails/1405-Frankford-Ave-UNIT-507-Philadelphia-PA-19125/2070555920_zpid/,1405 Frankford Ave UNIT 507, Philadelphia,PA,19125,2,2,847,467500
https://www.zillow.com/homedetails/1775-Frankford-Ave-1-Philadelphia-PA-19125/2078606021_zpid/,1775 Frankford Ave #1, Philadelphia,PA,19125,2,2,1300,325000
https://www.zillow.com/homedetails/2602-E-Cumberland-St-Philadelphia-PA-19125/10326335_zpid/,2602 E Cumberland St, Philadelphia,PA,19125,3,2,1198,234000
https://www.zillow.com/homedetails/2001-Beach-St-252-Philadelphia-PA-19125/2070601987_zpid/,2001 Beach St #252, Philadelphia,PA,19125,4,4,2932,919900
https://www.zillow.com/homedetails/2001-Beach-St-228-Philadelphia-PA-19125/2070602099_zpid/,2001 Beach St #228, Philadelphia,PA,19125,4,4,3844,1014900
https://www.zillow.com/homedetails/2660-Salmon-St-Philadelphia-PA-19125/2070603417_zpid/,2660 Salmon St, Philadelphia,PA,19125,3,3,2495,549900
https://www.zillow.com/homedetails/2608-Edgemont-St-Philadelphia-PA-19125/10324676_zpid/,2608 Edgemont St, Philadelphia,PA,19125,4,4,4040,549900
https://www.zillow.com/homedetails/2226-Martha-St-Philadelphia-PA-19125/165206671_zpid/,2226 Martha St, Philadelphia,PA,19125,2,3,1562,399900
https://www.zillow.com/homedetails/852-Mercer-St-Philadelphia-PA-19125/10258380_zpid/,852 Mercer St, Philadelphia,PA,19125,3,1,1104,334900
https://www.zillow.com/homedetails/2659-Braddock-St-Philadelphia-PA-19125/10322653_zpid/,2659 Braddock St, Philadelphia,PA,19125,3,2,1343,350000
https://www.zillow.com/homedetails/2219-E-Hazzard-St-Philadelphia-PA-19125/10326930_zpid/,2219 E Hazzard St, Philadelphia,PA,19125,2,1,804,234900
https://www.zillow.com/homedetails/1905-E-Hagert-St-1-Philadelphia-PA-19125/2093994592_zpid/,1905 E Hagert St #1, Philadelphia,PA,19125,2,2,1428,324900
https://www.zillow.com/homedetails/1912-E-Letterly-St-UNIT-1-Philadelphia-PA-19125/2092356708_zpid/,1912 E Letterly St UNIT 1, Philadelphia,PA,19125,2,2,1428,324900
https://www.zillow.com/homedetails/2662-Edgemont-St-Philadelphia-PA-19125/10324697_zpid/,2662 Edgemont St, Philadelphia,PA,19125,4,2,1920,260000
https://www.zillow.com/homedetails/2528-Emery-St-Philadelphia-PA-19125/10324926_zpid/,2528 Emery St, Philadelphia,PA,19125,3,2,1231,309000
https://www.zillow.com/homedetails/454-Moyer-St-Philadelphia-PA-19125/10258101_zpid/,454 Moyer St, Philadelphia,PA,19125,2,1,792,309900
https://www.zillow.com/homedetails/2213-Amber-St-Philadelphia-PA-19125/124248679_zpid/,2213 Amber St, Philadelphia,PA,19125,3,3,2427,599900
https://www.zillow.com/homedetails/2209-Almond-St-Philadelphia-PA-19125/10324175_zpid/,2209 Almond St, Philadelphia,PA,19125,2,1,718,230000
https://www.zillow.com/homedetails/1140-Day-St-Philadelphia-PA-19125/10256223_zpid/,1140 Day St, Philadelphia,PA,19125,3,2,1436,454000
https://www.zillow.com/homedetails/1914-E-Albert-St-Philadelphia-PA-19125/10327355_zpid/,1914 E Albert St, Philadelphia,PA,19125,3,3,1264,294900
https://www.zillow.com/homedetails/2512-Sepviva-St-Philadelphia-PA-19125/10323177_zpid/,2512 Sepviva St, Philadelphia,PA,19125,4,2,1410,474900
https://www.zillow.com/homedetails/314-E-Thompson-St-Philadelphia-PA-19125/10258208_zpid/,314 E Thompson St, Philadelphia,PA,19125,3,3,1728,549000
https://www.zillow.com/homedetails/631-E-Flora-St-Philadelphia-PA-19125/124247934_zpid/,631 E Flora St, Philadelphia,PA,19125,3,4,3115,975000
https://www.zillow.com/homedetails/2542-Webb-St-Philadelphia-PA-19125/10324582_zpid/,2542 Webb St, Philadelphia,PA,19125,2,1,990,270000
https://www.zillow.com/homedetails/2510-E-Dauphin-St-Philadelphia-PA-19125/10325315_zpid/,2510 E Dauphin St, Philadelphia,PA,19125,3,2,1854,434900
https://www.zillow.com/homedetails/2505-Sepviva-St-Philadelphia-PA-19125/10323244_zpid/,2505 Sepviva St, Philadelphia,PA,19125,2,1,832,249900
https://www.zillow.com/homedetails/2160-E-York-St-Philadelphia-PA-19125/10325687_zpid/,2160 E York St, Philadelphia,PA,19125,4,2,2196,480000
https://www.zillow.com/homedetails/2012-Memphis-St-Philadelphia-PA-19125/10323560_zpid/,2012 Memphis St, Philadelphia,PA,19125,2,1,1155,285000
https://www.zillow.com/homedetails/2603-Frankford-Ave-Philadelphia-PA-19125/122287283_zpid/,2603 Frankford Ave, Philadelphia,PA,19125,4,2,1629,299900
https://www.zillow.com/homedetails/430-E-Wildey-St-Philadelphia-PA-19125/2082402203_zpid/,430 E Wildey St, Philadelphia,PA,19125,3,3,3000,899000
https://www.zillow.com/homedetails/428-E-Wildey-St-Philadelphia-PA-19125/2095924793_zpid/,428 E Wildey St, Philadelphia,PA,19125,3,4,2639,799000
https://www.zillow.com/homedetails/2210-E-Sergeant-St-Philadelphia-PA-19125/10326654_zpid/,2210 E Sergeant St, Philadelphia,PA,19125,2,1,784,229900
https://www.zillow.com/homedetails/1906-E-Albert-St-Philadelphia-PA-19125/10327351_zpid/,1906 E Albert St, Philadelphia,PA,19125,2,2,1204,269900
https://www.zillow.com/homedetails/1314-E-Susquehanna-Ave-Philadelphia-PA-19125/10257557_zpid/,1314 E Susquehanna Ave, Philadelphia,PA,19125,3,4,2649,750000
https://www.zillow.com/homedetails/2658-Salmon-St-Philadelphia-PA-19125/2073061426_zpid/,2658 Salmon St, Philadelphia,PA,19125,3,3,2495,549900
https://www.zillow.com/homedetails/723-E-Girard-Ave-Philadelphia-PA-19125/10258023_zpid/,723 E Girard Ave, Philadelphia,PA,19125,5,1,1615,424900
https://www.zillow.com/homedetails/1405-Frankford-Ave-UNIT-508-Philadelphia-PA-19125/2075800557_zpid/,1405 Frankford Ave UNIT 508, Philadelphia,PA,19125,1,1,671,409000
https://www.zillow.com/homedetails/2128-E-Susquehanna-Ave-Philadelphia-PA-19125/116224495_zpid/,2128 E Susquehanna Ave, Philadelphia,PA,19125,3,4,2000,524900
https://www.zillow.com/homedetails/328-E-Thompson-St-Philadelphia-PA-19125/10258214_zpid/,328 E Thompson St, Philadelphia,PA,19125,3,1,1416,375000
https://www.zillow.com/homedetails/1100-Shackamaxon-St-APT-3F-Philadelphia-PA-19125/2071260257_zpid/,1100 Shackamaxon St APT 3F, Philadelphia,PA,19125,1,1,1404,449000
https://www.zillow.com/homedetails/2540-N-Water-St-Philadelphia-PA-19125/10322325_zpid/,2540 N Water St, Philadelphia,PA,19125,4,3,1660,309999
https://www.zillow.com/homedetails/2437-39-Coral-St-Philadelphia-PA-19125/2070209308_zpid/,2437-39 Coral St, Philadelphia,PA,19125,3,1,1153,399900
https://www.zillow.com/homedetails/2144-E-Albert-St-Philadelphia-PA-19125/10327371_zpid/,2144 E Albert St, Philadelphia,PA,19125,2,2,804,269900
https://www.zillow.com/homedetails/2612-E-Albert-St-4-Philadelphia-PA-19125/2071602455_zpid/,2612 E Albert St #4, Philadelphia,PA,19125,3,3,2575,525000
https://www.zillow.com/homedetails/2652-Edgemont-St-Philadelphia-PA-19125/10324692_zpid/,2652 Edgemont St, Philadelphia,PA,19125,2,2,1264,499900
https://www.zillow.com/homedetails/2409-E-Harold-St-Philadelphia-PA-19125/118335523_zpid/,2409 E Harold St, Philadelphia,PA,19125,3,3,1500,369000
https://www.zillow.com/homedetails/1247-E-Columbia-Ave-APT-7-Philadelphia-PA-19125/103778452_zpid/,1247 E Columbia Ave APT 7, Philadelphia,PA,19125,1,1,673,334900
https://www.zillow.com/homedetails/2000-Blair-St-Philadelphia-PA-19125/2089690066_zpid/,2000 Blair St, Philadelphia,PA,19125,3,3,2500,759900
https://www.zillow.com/homedetails/1843-Sepviva-St-Philadelphia-PA-19125/10258903_zpid/,1843 Sepviva St, Philadelphia,PA,19125,2,1,980,225000
https://www.zillow.com/homedetails/2608-Almond-St-Philadelphia-PA-19125/118350527_zpid/,2608 Almond St, Philadelphia,PA,19125,4,3,2000,439000
https://www.zillow.com/homedetails/2612-E-Albert-St-2-Philadelphia-PA-19125/2076903777_zpid/,2612 E Albert St #2, Philadelphia,PA,19125,3,3,2575,530000
https://www.zillow.com/homedetails/1208-E-Columbia-Ave-Philadelphia-PA-19125/10256618_zpid/,1208 E Columbia Ave, Philadelphia,PA,19125,2,1,702,249900
https://www.zillow.com/homedetails/2525-Edgemont-St-Philadelphia-PA-19125/10324723_zpid/,2525 Edgemont St, Philadelphia,PA,19125,3,1,824,200000
https://www.zillow.com/homedetails/1838-E-Albert-St-Philadelphia-PA-19125/10327345_zpid/,1838 E Albert St, Philadelphia,PA,19125,3,1,732,165000
https://www.zillow.com/homedetails/2001-Abigail-St-6-Philadelphia-PA-19125/2071925892_zpid/,2001 Abigail St #6, Philadelphia,PA,19125,3,3,2250,579000
https://www.zillow.com/homedetails/2121-E-Sergeant-St-Philadelphia-PA-19125/10326747_zpid/,2121 E Sergeant St, Philadelphia,PA,19125,2,1,840,225000
https://www.zillow.com/homedetails/1216-1-2-Crease-St-Philadelphia-PA-19125/122288293_zpid/,1216 1/2 Crease St, Philadelphia,PA,19125,3,3,2608,655000
https://www.zillow.com/homedetails/1514-E-Montgomery-Ave-Philadelphia-PA-19125/10257079_zpid/,1514 E Montgomery Ave, Philadelphia,PA,19125,4,1,1200,299900
https://www.zillow.com/homedetails/1405-Frankford-Ave-UNIT-503-Philadelphia-PA-19125/2083399543_zpid/,1405 Frankford Ave UNIT 503, Philadelphia,PA,19125,2,2,1091,599900
https://www.zillow.com/homedetails/2001-Abigail-St-Philadelphia-PA-19125/2072068649_zpid/,2001 Abigail St, Philadelphia,PA,19125,3,5,2750,779000
https://www.zillow.com/homedetails/1424-Emerick-St-Philadelphia-PA-19125/10256787_zpid/,1424 Emerick St, Philadelphia,PA,19125,2,1,820,349500
https://www.zillow.com/homedetails/1405-Frankford-Ave-UNIT-408-Philadelphia-PA-19125/2075800646_zpid/,1405 Frankford Ave UNIT 408, Philadelphia,PA,19125,1,2,698,337400
https://www.zillow.com/homedetails/2523-Gaul-St-Philadelphia-PA-19125/10324079_zpid/,2523 Gaul St, Philadelphia,PA,19125,2,2,1400,270000
https://www.zillow.com/homedetails/532-E-Girard-Ave-Philadelphia-PA-19125/10257954_zpid/,532 E Girard Ave, Philadelphia,PA,19125,3,2,1400,398000
https://www.zillow.com/homedetails/2063-Martha-St-Philadelphia-PA-19125/10323016_zpid/,2063 Martha St, Philadelphia,PA,19125,2,2,980,229900
https://www.zillow.com/homedetails/725-Gaul-St-Philadelphia-PA-19125/10258792_zpid/,725 Gaul St, Philadelphia,PA,19125,3,2,794,300000
https://www.zillow.com/homedetails/405-Salmon-St-Philadelphia-PA-19125/2078934840_zpid/,405 Salmon St, Philadelphia,PA,19125,3,3,3262,699900
https://www.zillow.com/homedetails/2632-Cedar-St-Philadelphia-PA-19125/10323855_zpid/,2632 Cedar St, Philadelphia,PA,19125,2,1,883,229900
https://www.zillow.com/homedetails/2521-E-Dauphin-St-Philadelphia-PA-19125/118362155_zpid/,2521 E Dauphin St, Philadelphia,PA,19125,3,4,2200,439999
https://www.zillow.com/homedetails/1205-E-Susquehanna-Ave-Philadelphia-PA-19125/10257612_zpid/,1205 E Susquehanna Ave, Philadelphia,PA,19125,3,3,2299,495000
https://www.zillow.com/homedetails/2020-E-Cumberland-St-Philadelphia-PA-19125/10326254_zpid/,2020 E Cumberland St, Philadelphia,PA,19125,5,1,1345,295000
https://www.zillow.com/homedetails/1714-Memphis-St-APT-115-Philadelphia-PA-19125/90197186_zpid/,1714 Memphis St APT 115, Philadelphia,PA,19125,1,1,962,329000
https://www.zillow.com/homedetails/2675-Cedar-St-Philadelphia-PA-19125/118350857_zpid/,2675 Cedar St, Philadelphia,PA,19125,3,4,2500,414900
https://www.zillow.com/homedetails/1517-E-Berks-St-Philadelphia-PA-19125/10257367_zpid/,1517 E Berks St, Philadelphia,PA,19125,4,3,2342,620000
https://www.zillow.com/homedetails/956-Shackamaxon-St-Philadelphia-PA-19125/10256189_zpid/,956 Shackamaxon St, Philadelphia,PA,19125,3,2,3072,599000
https://www.zillow.com/homedetails/1714-Memphis-St-APT-306-Philadelphia-PA-19125/90198749_zpid/,1714 Memphis St APT 306, Philadelphia,PA,19125,1,1,768,324000
https://www.zillow.com/homedetails/1714-Memphis-St-APT-406-Philadelphia-PA-19125/90198149_zpid/,1714 Memphis St APT 406, Philadelphia,PA,19125,1,1,770,344000
https://www.zillow.com/homedetails/2178-E-Letterly-St-Philadelphia-PA-19125/10326091_zpid/,2178 E Letterly St, Philadelphia,PA,19125,4,3,2126,459999
https://www.zillow.com/homedetails/2308-E-Albert-St-Philadelphia-PA-19125/10327384_zpid/,2308 E Albert St, Philadelphia,PA,19125,3,1,1060,299900
https://www.zillow.com/homedetails/2528-N-Water-St-Philadelphia-PA-19125/10322319_zpid/,2528 N Water St, Philadelphia,PA,19125,3,2,915,199000
https://www.zillow.com/homedetails/2513-N-Water-St-Philadelphia-PA-19125/10322286_zpid/,2513 N Water St, Philadelphia,PA,19125,3,2,1326,199000
https://www.zillow.com/homedetails/2683-Braddock-St-Philadelphia-PA-19125/10322662_zpid/,2683 Braddock St, Philadelphia,PA,19125,3,2,1578,315000
https://www.zillow.com/homedetails/2023-E-Hazzard-St-Philadelphia-PA-19125/10326918_zpid/,2023 E Hazzard St, Philadelphia,PA,19125,3,3,1742,392500
https://www.zillow.com/homedetails/219-E-Allen-St-Philadelphia-PA-19125/10257793_zpid/,219 E Allen St, Philadelphia,PA,19125,5,2,2459,499000
https://www.zillow.com/homedetails/445-E-Wildey-St-Philadelphia-PA-19125/2077655027_zpid/,445 E Wildey St, Philadelphia,PA,19125,3,4,2801,899000
https://www.zillow.com/homedetails/2172-E-Oakdale-St-Philadelphia-PA-19125/10327555_zpid/,2172 E Oakdale St, Philadelphia,PA,19125,2,3,1132,229900
https://www.zillow.com/homedetails/7247-N-18th-St-Philadelphia-PA-19126/10216366_zpid/,7247 N 18th St, Philadelphia,PA,19126,3,2,1280,189000
https://www.zillow.com/homedetails/6629-N-Lawrence-St-Philadelphia-PA-19126/10545380_zpid/,6629 N Lawrence St, Philadelphia,PA,19126,3,2,1168,219900
https://www.zillow.com/homedetails/6624-N-18th-St-Philadelphia-PA-19126/10216403_zpid/,6624 N 18th St, Philadelphia,PA,19126,4,3,2144,270000
https://www.zillow.com/homedetails/1842-Plymouth-St-Philadelphia-PA-19126/10218226_zpid/,1842 Plymouth St, Philadelphia,PA,19126,3,2,1169,174900
https://www.zillow.com/homedetails/6533-N-Park-Ave-Philadelphia-PA-19126/10469127_zpid/,6533 N Park Ave, Philadelphia,PA,19126,4,4,2475,399900
https://www.zillow.com/homedetails/611-66th-Ave-Philadelphia-PA-19126/10548148_zpid/,611 66th Ave, Philadelphia,PA,19126,5,4,2125,525000
https://www.zillow.com/homedetails/6627-N-Gratz-St-Philadelphia-PA-19126/10216453_zpid/,6627 N Gratz St, Philadelphia,PA,19126,4,3,1502,159000
https://www.zillow.com/homedetails/6727-N-16th-St-Philadelphia-PA-19126/10215823_zpid/,6727 N 16th St, Philadelphia,PA,19126,4,3,1512,275000
https://www.zillow.com/homedetails/1524-Orland-St-Philadelphia-PA-19126/10217556_zpid/,1524 Orland St, Philadelphia,PA,19126,3,1,1082,110000
https://www.zillow.com/homedetails/1733-67th-Ave-Philadelphia-PA-19126/10217743_zpid/,1733 67th Ave, Philadelphia,PA,19126,6,2,1740,160000
https://www.zillow.com/homedetails/6513-N-Smedley-St-Philadelphia-PA-19126/10253171_zpid/,6513 N Smedley St, Philadelphia,PA,19126,3,2,1260,205000
https://www.zillow.com/homedetails/6556-N-5th-St-Philadelphia-PA-19126/10545562_zpid/,6556 N 5th St, Philadelphia,PA,19126,3,2,1472,225000
https://www.zillow.com/homedetails/1804-72nd-Ave-Philadelphia-PA-19126/10218095_zpid/,1804 72nd Ave, Philadelphia,PA,19126,3,1,1344,110830
https://www.zillow.com/homedetails/4607-Mansion-St-Philadelphia-PA-19127/10269552_zpid/,4607 Mansion St, Philadelphia,PA,19127,2,1,832,209000
https://www.zillow.com/homedetails/116-Davis-St-Philadelphia-PA-19127/10266981_zpid/,116 Davis St, Philadelphia,PA,19127,2,1,1344,299900
https://www.zillow.com/homedetails/3811-Sharp-St-Philadelphia-PA-19127/10267946_zpid/,3811 Sharp St, Philadelphia,PA,19127,5,3,1890,374900
https://www.zillow.com/homedetails/4511-Ritchie-St-Philadelphia-PA-19127/10269594_zpid/,4511 Ritchie St, Philadelphia,PA,19127,2,1,928,209900
https://www.zillow.com/homedetails/162-Levering-St-Philadelphia-PA-19127/10267457_zpid/,162 Levering St, Philadelphia,PA,19127,3,2,1170,368888
https://www.zillow.com/homedetails/4702-Smick-St-Philadelphia-PA-19127/102673486_zpid/,4702 Smick St, Philadelphia,PA,19127,3,3,1860,440000
https://www.zillow.com/homedetails/133-Pensdale-St-Philadelphia-PA-19127/10267167_zpid/,133 Pensdale St, Philadelphia,PA,19127,4,1,1188,295000
https://www.zillow.com/homedetails/109-Cotton-St-Philadelphia-PA-19127/10267330_zpid/,109 Cotton St, Philadelphia,PA,19127,4,3,2581,399900
https://www.zillow.com/homedetails/107-W-Salaignac-St-Philadelphia-PA-19127/2070426814_zpid/,107 W Salaignac St, Philadelphia,PA,19127,3,1,1664,335000
https://www.zillow.com/homedetails/4735-Umbria-St-Philadelphia-PA-19127/10269369_zpid/,4735 Umbria St, Philadelphia,PA,19127,4,3,1696,369000
https://www.zillow.com/homedetails/109-Kingsley-St-Philadelphia-PA-19127/10267002_zpid/,109 Kingsley St, Philadelphia,PA,19127,3,1,1170,235000
https://www.zillow.com/homedetails/128-Conarroe-St-Philadelphia-PA-19127/10267582_zpid/,128 Conarroe St, Philadelphia,PA,19127,2,1,932,239900
https://www.zillow.com/homedetails/125-Green-Ln-Philadelphia-PA-19127/10267688_zpid/,125 Green Ln, Philadelphia,PA,19127,3,2,1242,280000
https://www.zillow.com/homedetails/4631-Saint-Davids-St-Philadelphia-PA-19127/10269525_zpid/,4631 Saint Davids St, Philadelphia,PA,19127,2,1,896,255000
https://www.zillow.com/homedetails/4557-High-St-Philadelphia-PA-19127/90197269_zpid/,4557 High St, Philadelphia,PA,19127,3,3,2050,470000
https://www.zillow.com/homedetails/163-Roxborough-Ave-Philadelphia-PA-19127/10267277_zpid/,163 Roxborough Ave, Philadelphia,PA,19127,4,5,2408,359000
https://www.zillow.com/homedetails/125-W-Salaignac-St-Philadelphia-PA-19127/2071007772_zpid/,125 W Salaignac St, Philadelphia,PA,19127,2,1,1250,239700
https://www.zillow.com/homedetails/4311-Tower-St-Philadelphia-PA-19127/10268017_zpid/,4311 Tower St, Philadelphia,PA,19127,3,4,1247,299500
https://www.zillow.com/homedetails/4718-Smick-St-Philadelphia-PA-19127/2076955027_zpid/,4718 Smick St, Philadelphia,PA,19127,4,5,3450,900000
https://www.zillow.com/homedetails/4515-Ritchie-St-Philadelphia-PA-19127/10269596_zpid/,4515 Ritchie St, Philadelphia,PA,19127,4,3,1632,459900
https://www.zillow.com/homedetails/4153-Cresson-St-Philadelphia-PA-19127/10267810_zpid/,4153 Cresson St, Philadelphia,PA,19127,4,3,1662,360000
https://www.zillow.com/homedetails/4722-Smick-St-Philadelphia-PA-19127/2076955028_zpid/,4722 Smick St, Philadelphia,PA,19127,4,5,3450,975000
https://www.zillow.com/homedetails/4523-Baker-St-Philadelphia-PA-19127/10269392_zpid/,4523 Baker St, Philadelphia,PA,19127,4,3,2240,320000
https://www.zillow.com/homedetails/3903-Manor-St-Philadelphia-PA-19128/10268451_zpid/,3903 Manor St, Philadelphia,PA,19128,3,2,1440,350000
https://www.zillow.com/homedetails/773-Livezey-Ln-Philadelphia-PA-19128/10276505_zpid/,773 Livezey Ln, Philadelphia,PA,19128,3,2,1080,329900
https://www.zillow.com/homedetails/819-Caledonia-St-Philadelphia-PA-19128/10277472_zpid/,819 Caledonia St, Philadelphia,PA,19128,4,2,2248,459900
https://www.zillow.com/homedetails/412-Paoli-Ave-Philadelphia-PA-19128/10272323_zpid/,412 Paoli Ave, Philadelphia,PA,19128,4,1,2112,400000
https://www.zillow.com/homedetails/791-Cinnaminson-St-Philadelphia-PA-19128/10276666_zpid/,791 Cinnaminson St, Philadelphia,PA,19128,3,2,1110,279900
https://www.zillow.com/homedetails/8816-Ridge-Ave-APT-16-Philadelphia-PA-19128/2070790098_zpid/,8816 Ridge Ave APT 16, Philadelphia,PA,19128,3,3,1848,334890
https://www.zillow.com/homedetails/620-Gates-St-Philadelphia-PA-19128/80954135_zpid/,620 Gates St, Philadelphia,PA,19128,5,3,3587,639900
https://www.zillow.com/homedetails/6100-Henry-Ave-APT-1P-Philadelphia-PA-19128/10606036_zpid/,6100 Henry Ave APT 1P, Philadelphia,PA,19128,1,1,769,139900
https://www.zillow.com/homedetails/428-Markle-St-Philadelphia-PA-19128/10270111_zpid/,428 Markle St, Philadelphia,PA,19128,3,1,1089,325000
https://www.zillow.com/homedetails/309-Carson-St-Philadelphia-PA-19128/10267631_zpid/,309 Carson St, Philadelphia,PA,19128,2,2,910,234900
https://www.zillow.com/homedetails/479-Pensdale-St-Philadelphia-PA-19128/10270334_zpid/,479 Pensdale St, Philadelphia,PA,19128,3,2,1550,324900
https://www.zillow.com/homedetails/4801-Silverwood-St-Philadelphia-PA-19128/118371121_zpid/,4801 Silverwood St, Philadelphia,PA,19128,3,3,2471,579900
https://www.zillow.com/homedetails/6700-Cinnaminson-St-Philadelphia-PA-19128/2070191868_zpid/,6700 Cinnaminson St, Philadelphia,PA,19128,3,3,2850,607500
https://www.zillow.com/homedetails/461-Ripka-St-Philadelphia-PA-19128/10271639_zpid/,461 Ripka St, Philadelphia,PA,19128,2,1,1008,225000
https://www.zillow.com/homedetails/326-Wright-St-Philadelphia-PA-19128/2070194949_zpid/,326 Wright St, Philadelphia,PA,19128,4,3,2700,849900
https://www.zillow.com/homedetails/330-Wright-St-Philadelphia-PA-19128/2070195021_zpid/,330 Wright St, Philadelphia,PA,19128,4,3,2700,899900
https://www.zillow.com/homedetails/617-Hermitage-St-Philadelphia-PA-19128/10275734_zpid/,617 Hermitage St, Philadelphia,PA,19128,3,2,1344,399900
https://www.zillow.com/homedetails/324-Wright-St-Philadelphia-PA-19128/2070194888_zpid/,324 Wright St, Philadelphia,PA,19128,4,3,2700,849900
